CUSTOMER_ID,EMAIL_ID,FIRST_NAME,LAST_NAME,OCCUPATION,AGE,AGE_CATEGORY,TOTAL_ORDERS,REVENUE,AVERAGE_ORDER_VALUE,CARRIAGE_REVENUE,AVERAGESHIPPING,FIRST_ORDER_DATE,LATEST_ORDER_DATE,AVGDAYSBETWEENORDERS,DAYSSINCELASTORDER,MONDAY_ORDERS,TUESDAY_ORDERS,WEDNESDAY_ORDERS,THURSDAY_ORDERS,FRIDAY_ORDERS,SATURDAY_ORDERS,SUNDAY_ORDERS,MONDAY_REVENUE,TUESDAY_REVENUE,WEDNESDAY_REVENUE,THURSDAY_REVENUE,FRIDAY_REVENUE,SATURDAY_REVENUE,SUNDAY_REVENUE,WEEK1_DAY01_DAY07_ORDERS,WEEK2_DAY08_DAY15_ORDERS,WEEK3_DAY16_DAY23_ORDERS,WEEK4_DAY24_DAY31_ORDERS,WEEK1_DAY01_DAY07_REVENUE,WEEK2_DAY08_DAY15_REVENUE,WEEK3_DAY16_DAY23_REVENUE,WEEK4_DAY24_DAY31_REVENUE,TIME_0000_0600_ORDERS,TIME_0601_1200_ORDERS,TIME_1200_1800_ORDERS,TIME_1801_2359_ORDERS,TIME_0000_0600_REVENUE,TIME_0601_1200_REVENUE,TIME_1200_1800_REVENUE,TIME_1801_2359_REVENUE
11497,blittle@example.net,Robert,Gross,Clerical,50,50 and above,6,1191.99,198.67,4.99,0.83,23-03-2021,01-04-2021,1.5,207,0,1,0,5,0,0,0,0,402,0,789.99,0,0,0,5,0,1,0,789.99,0,402,0,5,0,0,1,789.99,0,0,402
11508,emilycarrillo@example.org,Tony,Dunn,Blue-Collar,44,40-49,14,1190.98,85.07,13.98,1,14-10-2014,30-06-2021,175.07,117,2,3,3,0,1,1,4,358,95,147,0,115.24,36.99,438.75,2,4,2,6,360,134,279,417.98,0,2,11,1,0,39,1116.98,35
11516,jenniferjackson@example.com,Miguel,Walker,Lawyer,35,30-39,14,1190.36,85.03,79.86,5.7,27-04-2019,27-07-2021,58.71,90,4,1,2,3,1,1,2,486.46,105.99,114.98,276.97,94.99,40.99,69.98,2,2,2,8,144.98,179.98,137.98,727.42,0,0,7,7,0,0,723.43,466.93
11541,obarr@example.com,Christina,Rangel,Student,23,20-29,6,1188.96,198.16,24.96,4.16,11-01-2021,24-10-2021,47.67,1,3,1,0,1,0,0,1,348.99,425.99,0,200.99,0,0,212.99,0,4,1,1,0,549.98,425.99,212.99,0,3,1,2,0,348.99,212.99,626.98
11561,michelegreen@example.org,Patricia,Olson,Manager,37,30-39,19,1187.91,62.52,108.81,5.73,11-10-2017,29-07-2021,73,88,3,5,3,4,2,2,0,130.97,356.05,143.97,225.96,74.98,255.98,0,2,5,4,8,94.98,280.95,244.96,567.02,2,4,6,7,68.98,220.06,567.94,330.93
11571,hicksrobert@example.com,Justin,Brown,Student,19,19 & below,5,1186.98,237.4,11.98,2.4,01-08-2014,12-08-2021,513.6,74,0,0,0,1,4,0,0,0,0,0,360.99,825.99,0,0,3,2,0,0,587,599.98,0,0,0,1,3,1,0,360.99,542.99,283
11578,fbecker@example.net,Sydney,Hernandez,Lawyer,22,20-29,17,1186.84,69.81,90.84,5.34,29-11-2019,22-10-2021,40.76,3,0,1,1,4,9,1,1,0,68.99,79.99,342.96,639.92,4.99,49.99,1,7,5,4,117.99,677.94,242.95,147.96,4,1,3,9,147.96,61.99,109.97,866.92
11597,christinelee@example.net,Rebecca,Mcbride,Blue-Collar,44,40-49,14,1185.69,84.69,58.89,4.21,26-05-2014,28-05-2021,182.79,150,1,1,1,0,4,4,3,115,64.99,97.79,0,373.97,348.96,184.98,2,4,2,6,172.78,289.97,154.98,567.96,0,8,2,4,0,729.93,124.99,330.77
11627,john37@example.net,Sarah,Davis,Student,20,20-29,16,1184.07,74,72.87,4.55,06-03-2020,21-10-2021,37.13,4,4,0,2,5,4,1,0,261.46,0,136.98,370.47,285.17,129.99,0,3,2,7,4,213.98,260.98,477.95,231.16,0,5,6,5,0,289.41,407.7,486.96
11640,ubrown@example.org,Thomas,Ortiz,Lawyer,40,40-49,24,1183.83,49.33,97.83,4.08,27-03-2021,22-08-2021,6.17,64,3,2,1,8,3,2,5,156.98,84.98,69.99,392.96,113.98,114.99,249.95,4,8,9,3,173.97,411.92,432.96,164.98,0,12,4,8,0,555.91,201.96,425.96
11650,cooklarry@example.net,Regina,Barker,Student,22,20-29,14,1183.33,84.52,67.83,4.85,05-04-2014,07-04-2021,182.79,201,3,1,2,4,1,3,0,199.43,108.99,128.98,264.96,50.99,429.98,0,5,3,3,3,587.46,154.97,180.93,259.97,0,0,5,9,0,0,370.95,812.38
11653,mckinneyeduardo@example.org,Eric,Kline,Student,19,19 & below,3,1183,394.33,0,0,03-08-2014,11-10-2021,875.33,14,1,0,0,0,0,0,2,330,0,0,0,0,0,853,2,1,0,0,853,330,0,0,0,2,1,0,0,853,330,0
11687,zbarrett@example.org,Charles,Sawyer,Professional,35,30-39,11,1180.21,107.29,26.91,2.45,02-03-2014,29-08-2021,248.82,57,2,2,0,1,1,0,5,218.94,262.09,0,59.09,49,0,591.09,3,1,4,3,318.95,154.99,495.09,211.18,1,3,7,0,59.09,361.99,759.13,0
11697,zwilcox@example.com,Zachary,Rowe,Home Maker,22,20-29,4,1179.83,294.96,3.83,0.96,25-06-2021,24-10-2021,30.25,1,0,1,0,0,2,0,1,0,179.33,0,0,244,0,756.5,0,0,0,4,0,0,0,1179.83,0,0,1,3,0,0,756.5,423.33
11701,stephen36@example.net,Stephanie,Haney,Student,20,20-29,15,1179.05,78.6,73.87,4.92,16-09-2020,02-09-2021,23.4,53,3,1,3,1,2,2,3,155.18,160.99,160.27,81,165.26,113.98,342.37,7,3,3,2,395.55,407.37,197.07,179.06,2,2,5,6,154.99,178.06,422.55,423.45
11710,achandler@example.com,Benjamin,Adams,Professional,28,20-29,11,1178.44,107.13,30.94,2.81,30-03-2020,24-10-2021,52.09,1,2,1,1,2,0,4,1,198.29,114.99,75,334.99,0,320.17,135,1,0,4,6,160,0,286.97,731.47,0,1,8,2,0,174.99,720.26,283.19
11712,branchjon@example.org,Gina,Peters,Student,23,20-29,13,1178.35,90.64,51.85,3.99,18-08-2014,22-04-2021,187.62,186,8,1,1,2,0,1,0,809.39,38.99,85,184.98,0,59.99,0,1,3,6,3,68.99,221.97,669.42,217.97,0,1,9,3,0,53.99,962.93,161.43
11720,steven68@example.net,Diane,Evans,Lawyer,19,19 & below,16,1177.97,73.62,74.87,4.68,14-05-2018,21-05-2021,68.94,157,2,3,2,2,4,1,2,121.08,192.47,171.48,133.99,402.97,50.99,104.99,2,4,6,4,121.99,211.46,501.46,343.06,0,11,3,2,0,871.41,200.08,106.48
11722,carolwatkins@example.com,Ashley,Lara,Professional,31,30-39,8,1177.95,147.24,27.95,3.49,16-01-2016,24-10-2021,263.5,1,1,1,1,0,1,2,2,60.99,140,24.99,0,137.99,540,273.98,2,1,4,1,164.99,98.99,738.98,174.99,0,0,7,1,0,0,1039.96,137.99
11724,yallen@example.com,Jose,Wallace,Manager,31,30-39,9,1177.76,130.86,21.96,2.44,20-12-2020,24-10-2021,34.22,1,1,2,1,0,0,0,5,173.99,122.99,253.19,0,0,0,627.59,0,0,5,4,0,0,237.58,940.18,0,6,3,0,0,880.78,296.98,0
11725,matthewfernandez@example.net,Thomas,Howard,Home Maker,22,20-29,8,1177.76,147.22,20.96,2.62,03-03-2021,24-10-2021,29.38,1,0,2,1,0,0,1,4,0,393.79,120,0,0,93.99,569.98,1,2,2,3,120,290,278.98,488.78,0,0,5,3,0,0,792.77,384.99
11743,taylor67@example.net,Angela,Parker,Student,25,20-29,16,1176.37,73.52,81.57,5.1,22-06-2021,27-08-2021,4.13,59,0,3,3,4,2,4,0,0,223.57,289.47,238.07,152.08,273.18,0,1,5,8,2,4.99,324.66,690.74,155.98,3,6,4,3,257.98,410.75,283.57,224.07
11747,rochashelby@example.net,Jennifer,Bailey,Professional,45,40-49,6,1176.06,196.01,18.96,3.16,28-11-2014,08-07-2021,402.33,109,1,1,0,2,2,0,0,221.99,195.49,0,179.59,578.99,0,0,0,2,2,2,0,179.59,424.98,571.49,0,3,0,3,0,382.58,0,793.48
11749,johngordon@example.org,Larry,Baker,Lawyer,30,30-39,5,1175.98,235.2,9.98,2,20-12-2019,24-10-2021,134.8,1,1,1,1,0,1,0,1,129.99,200.99,180,0,490,0,175,1,0,3,1,200.99,0,799.99,175,1,1,1,2,200.99,180,490,304.99
11779,cfox@example.org,James,Cruz,Home Maker,21,20-29,5,1173.96,234.79,21.96,4.39,10-05-2020,01-04-2021,65.2,207,0,0,0,1,0,1,3,0,0,0,164.99,0,123.99,884.98,2,1,1,1,319.98,239,123.99,490.99,0,2,3,0,0,319.98,853.98,0
11781,alexis89@example.net,Cindy,Smith,Professional,23,20-29,16,1173.95,73.37,78.85,4.93,06-08-2020,20-10-2021,27.5,5,1,3,3,2,2,3,2,108.19,218.67,154.98,121.48,144.48,252.97,173.18,5,4,5,2,396.55,385.66,305.16,86.58,2,7,7,0,144.48,485.84,543.63,0
11790,scott32@example.com,Roger,Tucker,Student,20,20-29,4,1173.68,293.42,10.98,2.75,24-03-2019,01-04-2021,184.75,207,0,0,0,1,0,1,2,0,0,0,80,0,909.5,184.18,1,1,1,1,80,139.19,909.5,44.99,1,2,1,0,80,954.49,139.19,0
11800,katiesoto@example.org,Lauren,Hill,Student,18,19 & below,3,1172.97,390.99,19.97,6.66,16-09-2021,24-10-2021,12.67,1,0,0,0,1,0,1,1,0,0,0,273.99,0,176.99,721.99,0,0,2,1,0,0,450.98,721.99,1,1,0,1,721.99,176.99,0,273.99
11806,daniellepruitt@example.com,Mackenzie,Kemp,Professional,33,30-39,7,1172.75,167.54,8,1.14,11-12-2014,25-08-2021,349.86,61,0,0,4,1,0,2,0,0,0,746,153.75,0,273,0,0,3,1,3,0,426.75,420,326,0,3,3,1,0,693,326,153.75
11811,dlara@example.org,Christopher,Holt,Clerical,52,50 and above,9,1172.31,130.26,24.91,2.77,04-06-2014,15-06-2021,285.33,132,3,3,2,0,1,0,0,312.29,343.19,301.24,0,215.59,0,0,2,4,1,2,381.25,354.48,102,334.58,0,3,3,3,0,463.68,423.44,285.19
11853,smithfrederick@example.net,James,Allen,Student,22,20-29,12,1169.43,97.45,35.93,2.99,19-04-2016,01-04-2021,150.67,207,1,6,2,2,1,0,0,87.99,466.97,373.98,120.49,120,0,0,7,1,4,0,329.47,58.99,780.97,0,2,2,4,4,319.99,233.98,120.99,494.47
11854,yuelizabeth@example.com,Jessica,Aguilar,Clerical,31,30-39,17,1169.26,68.78,71.86,4.23,10-05-2020,04-10-2021,30.12,21,3,2,3,3,2,3,1,248.07,123.09,231.97,167.59,100.08,185.47,112.99,5,2,3,7,412.56,171.08,199.97,385.65,0,13,2,2,0,925.19,123.09,120.98
11857,richardmathews@example.org,James,Floyd,Professional,26,20-29,2,1169.14,584.57,6.99,3.5,04-09-2020,24-10-2021,207.5,1,0,0,0,0,1,0,1,0,0,0,0,590.99,0,578.15,1,0,0,1,590.99,0,0,578.15,0,1,0,1,0,590.99,0,578.15
11866,qjones@example.net,Richard,Roberts,Blue-Collar,48,40-49,9,1168.95,129.88,24.95,2.77,13-01-2015,11-04-2021,253.33,197,1,1,1,0,1,1,4,84.99,199,74.99,0,219,93.99,496.98,0,6,0,3,0,770.97,0,397.98,0,1,1,7,0,93.99,212.99,861.97
11884,patriciabradley@example.com,Karen,Johnson,Clerical,29,20-29,10,1167.64,116.76,31.94,3.19,06-11-2020,24-10-2021,35.2,1,2,0,0,1,1,2,4,243.99,0,0,54.49,121.99,191.98,555.19,2,4,0,4,165.98,446.47,0,555.19,0,3,2,5,0,312.98,435.99,418.67
11912,carlaromero@example.org,Jennifer,Ramos,Blue-Collar,30,30-39,11,1166,106,56.9,5.17,22-08-2019,24-10-2021,72.18,1,0,2,0,2,3,1,3,0,68.99,0,405.98,308.97,113.09,268.97,2,2,5,2,182.98,227.08,604.96,150.98,1,0,4,6,310.99,0,496.96,358.05
11919,pwilkinson@example.net,Sonya,Conley,Student,18,19 & below,8,1165.92,145.74,20.92,2.62,14-04-2014,22-05-2021,324.38,156,3,0,0,0,2,2,1,404.95,0,0,0,465,140.98,154.99,1,4,3,0,94.95,569.98,500.99,0,0,1,2,5,0,270,349.99,545.93
11939,steven02@example.org,Adam,Morrison,Clerical,46,40-49,8,1164.92,145.62,18.92,2.37,12-09-2014,17-04-2021,301.13,191,0,0,1,2,4,1,0,0,0,165,349.99,588.94,60.99,0,1,3,2,2,165,374.94,169.98,455,0,2,5,1,0,314.95,714.98,134.99
11942,mmejia@example.net,David,Munoz,Home Maker,34,30-39,12,1164.88,97.07,41.88,3.49,06-01-2015,22-07-2021,199.08,95,1,1,1,6,2,1,0,53.99,53.95,140,647.96,193.99,74.99,0,1,4,6,1,53.95,404.98,565.95,140,2,4,5,1,234,349.97,527.92,52.99
11956,vcarrillo@example.net,Brett,Howell,Lawyer,42,40-49,5,1163.98,232.8,11.98,2.4,15-02-2015,15-09-2021,480.8,40,2,0,1,1,0,0,1,347.99,0,405,172.99,0,0,238,0,4,1,0,0,1163.98,0,0,0,3,0,2,0,925.98,0,238
11965,lori35@example.net,Jeanne,Wade,Doctor,44,40-49,5,1163.47,232.69,16.97,3.39,03-06-2019,01-04-2021,133.6,207,2,0,0,2,0,0,1,681.48,0,0,146.99,0,0,335,2,1,1,1,332.49,454.99,40.99,335,0,2,2,1,0,267.48,441,454.99
11983,ydavis@example.net,Melissa,Hartman,Clerical,28,20-29,16,1162.37,72.65,82.87,5.18,14-05-2021,05-10-2021,9,20,2,1,2,3,3,2,3,163.18,76.99,58.99,156.58,274.97,166.68,264.98,6,4,6,0,533.64,249.97,378.76,0,1,11,4,0,117.19,935.6,109.58,0
12001,james01@example.org,Morgan,Davis,Doctor,18,19 & below,19,1160.94,61.1,81.84,4.31,14-07-2016,01-06-2021,93.84,146,1,3,2,3,5,4,1,40.99,205.07,73.98,260.97,346.97,193.97,38.99,7,3,2,7,486.06,135.97,68.98,469.93,2,4,2,11,103.99,321.96,89.98,645.01
12004,melliott@example.org,Kimberly,Lopez,Clerical,26,20-29,7,1160.91,165.84,24.96,3.57,05-11-2014,19-05-2021,341,159,1,0,3,1,2,0,0,130,0,643.94,95.99,290.98,0,0,2,0,3,2,285.94,0,648.98,225.99,0,6,1,0,0,1030.91,130,0
12031,ldavis@example.net,Corey,Martinez,Manager,50,50 and above,9,1158.57,128.73,29.82,3.31,18-05-2014,13-05-2021,283.56,165,1,3,1,1,1,0,2,104.95,332.69,138,104.99,228.99,0,248.95,2,3,3,1,333.94,283.94,402.69,138,0,1,3,5,0,104.95,511.73,541.89
12037,ljacobs@example.net,Ryan,Johnson,Professional,30,30-39,7,1158.13,165.45,40.93,5.85,19-01-2020,24-10-2021,92,1,0,0,1,1,2,0,3,0,0,80.99,140.99,409.98,0,526.17,0,2,3,2,0,409.98,412.97,335.18,0,0,5,2,0,0,853.15,304.98
12062,madison46@example.com,Katie,Fuller,Lawyer,37,30-39,4,1156.49,289.12,4.99,1.25,08-02-2015,24-09-2021,605,31,0,0,0,1,1,0,2,0,0,0,505.75,505.75,0,144.99,0,1,2,1,0,64,586.74,505.75,0,1,3,0,0,505.75,650.74,0
12075,riveradavid@example.net,Kristin,Davis,Home Maker,26,20-29,7,1155.97,165.14,16.97,2.42,09-05-2019,24-10-2021,128.43,1,0,0,0,3,0,2,2,0,0,0,651.99,0,340.99,162.99,0,4,2,1,0,772.98,325,57.99,0,1,4,2,0,120.99,659.99,374.99
12088,bwoods@example.com,John,Johnson,Professional,43,40-49,10,1155.29,115.53,51.79,5.18,06-07-2014,07-07-2021,255.8,110,1,0,2,0,2,2,3,47.99,0,199.44,0,273.94,245.99,387.93,4,2,2,2,319.42,220.94,340.99,273.94,2,1,3,4,188.95,199.99,383.47,382.88
12115,stevensutton@example.org,Jessica,Shaw,Student,20,20-29,15,1153.55,76.9,79.85,5.32,29-11-2019,04-07-2021,38.87,113,0,1,0,2,7,1,4,0,67.09,0,158.08,531.43,107.99,288.96,3,5,4,3,238.07,334.45,316.06,264.97,1,1,9,4,76.99,67.09,589.51,419.96
12121,megan57@example.org,Brianna,Adams,Clerical,25,20-29,16,1153.42,72.09,75.86,4.74,28-09-2019,15-06-2021,39.13,132,1,5,1,0,1,5,3,44.19,278.77,57.99,0,57.99,460.11,254.37,1,5,4,6,57.99,307.97,247.56,539.9,0,3,11,2,0,254.37,691.87,207.18
12153,david60@example.com,Jeffrey,Craig,Clerical,38,30-39,20,1151.24,57.56,80.84,4.04,14-05-2020,15-09-2021,24.45,40,2,5,6,3,1,1,2,68.99,358.97,400.95,140.37,39.99,40.99,100.98,3,4,7,6,141.97,157.96,451.95,399.36,2,5,5,8,80.98,554.36,228.97,286.93
12156,rayjessica@example.net,Joshua,Wang,Professional,49,40-49,13,1151.14,88.55,51.9,3.99,22-07-2018,01-04-2021,75.69,207,0,2,0,4,2,2,3,0,175.02,0,367.18,89.99,288.98,229.97,4,2,1,6,347.96,258,58.99,486.19,1,1,6,5,79.99,155.99,412.19,502.97
12161,christybrown@example.com,Taylor,Brennan,Professional,44,40-49,19,1151.05,60.58,28.95,1.52,28-11-2014,19-06-2021,126.05,128,2,5,0,3,4,2,3,79,378.58,0,192,192.99,82.99,225.49,4,4,5,6,261.99,184,437.56,267.5,0,2,9,8,0,127,615.06,408.99
12168,wheelerrebecca@example.com,Anna,Mckay,Professional,38,30-39,13,1150.49,88.5,53.89,4.15,20-02-2014,01-08-2021,209.15,85,2,1,0,2,2,1,5,33.98,116.49,0,201.49,86.08,63.99,648.46,2,4,5,2,339.99,349.96,374.46,86.08,1,1,3,8,138.99,63.99,287.58,659.93
12198,pamela89@example.org,William,Moore,Lawyer,45,40-49,6,1148.49,191.42,4.99,0.83,24-07-2014,29-04-2021,411.83,179,0,1,0,5,0,0,0,0,284,0,864.49,0,0,0,0,1,0,5,0,284,0,864.49,0,2,4,0,0,559.5,588.99,0
12253,monica01@example.net,Lisa,Cortez,Student,24,20-29,7,1144.85,163.55,38.9,5.56,29-03-2014,01-06-2021,374.43,146,1,2,1,1,0,2,0,171.99,220.98,54.99,212.99,0,483.9,0,2,1,1,3,220.98,54.99,212.99,655.89,0,0,3,4,0,0,433.97,710.88
12279,dmorrison@example.net,Theresa,Banks,Blue-Collar,59,50 and above,5,1142.7,228.54,21.9,4.38,18-03-2021,01-04-2021,2.8,207,0,1,2,2,0,0,0,0,694.79,79.13,368.78,0,0,0,1,0,2,2,37.19,0,1026.38,79.13,0,3,2,0,0,1063.57,79.13,0
12386,joseph45@example.org,Lindsay,Waters,Manager,26,20-29,13,1137.39,87.49,61.89,4.76,30-08-2019,24-10-2021,60.46,1,1,3,0,1,3,2,3,39.99,304.97,0,39.99,321.99,254.48,175.97,1,4,1,7,49.99,257.47,39.99,789.94,1,3,6,3,155.99,305.98,519.45,155.97
12435,dhall@example.com,Timothy,Dillon,Home Maker,19,19 & below,14,1134.88,81.06,65.88,4.71,03-11-2020,24-10-2021,25.36,1,2,4,1,2,3,1,1,156.98,149.98,48.99,325.98,207.97,199.99,44.99,2,6,2,4,82.99,502.95,248.98,299.96,3,8,2,1,150.98,748.93,185.98,48.99
12452,gdonovan@example.org,Thomas,Miller,Doctor,23,20-29,15,1133.86,75.59,54.86,3.66,18-02-2014,25-07-2021,180.93,92,1,5,2,2,1,1,3,94.99,342.93,142.99,174.98,94.99,69,213.98,5,2,3,5,360.93,125.98,223.98,422.97,0,8,5,2,0,636.94,353.93,142.99
12470,roger40@example.net,David,Vincent,Manager,30,30-39,12,1132.77,94.4,21.97,1.83,25-09-2018,24-10-2021,93.75,1,1,2,5,0,1,0,3,136,235.19,376.68,0,16,0,368.9,2,1,2,7,62.99,16,200.2,853.58,0,2,5,5,0,200.2,662.59,269.98
12483,danielle31@example.com,Makayla,Williams,Home Maker,45,40-49,14,1131.78,80.84,79.78,5.7,13-12-2015,25-06-2021,144.36,122,2,0,2,2,3,3,2,175.94,0,147.98,118.98,300.97,209.97,177.94,4,5,2,3,322.96,375.87,149.98,282.97,0,5,6,3,0,410.91,440.9,279.97
12485,mosleymaria@example.org,Sarah,Robinson,Clerical,44,40-49,12,1131.73,94.31,18.93,1.58,07-03-2015,01-07-2021,192.33,116,4,1,1,1,1,3,1,186.79,185,50,99.99,146,407.95,56,3,5,1,3,419.99,241.74,185,285,0,8,1,3,0,493.74,99.99,538
12488,tiffanyjohnson@example.com,Michael,Hall,Lawyer,41,40-49,17,1131.54,66.56,35.94,2.11,03-01-2015,14-08-2021,142.06,72,0,1,4,1,3,7,1,0,52.99,169.08,150,209.99,443.48,106,4,6,1,6,303.99,324.57,54.99,447.99,1,4,2,10,40,355.99,102.49,633.06
12508,alejandraliu@example.com,Shannon,Lee,Professional,26,20-29,11,1130.88,102.81,35.93,3.27,26-09-2020,24-10-2021,35.73,1,1,1,0,3,0,1,5,44.19,69.99,0,217.98,0,55,743.72,0,3,3,5,0,371.97,353.98,404.93,2,5,4,0,156.99,549.92,423.97,0
12509,tporter@example.com,Preston,Marshall,Professional,43,40-49,16,1130.66,70.67,72.86,4.55,13-07-2020,03-06-2021,20.31,144,2,0,1,4,6,1,2,125.99,0,40.99,274.37,475.14,140.19,73.98,7,2,3,4,445.34,89.99,255.17,340.16,0,6,7,3,0,413.35,439.14,278.17
12513,ginamiller@example.com,Perry,Hoffman,Student,26,20-29,15,1130.1,75.34,87.85,5.86,06-05-2016,18-10-2021,132.73,7,3,3,2,2,4,0,1,200.97,195.97,145.98,137.98,304.21,0,144.99,3,1,7,4,189.97,144.99,508.93,286.21,0,1,3,11,0,99.99,214.22,815.89
12525,cheryl54@example.net,Jorge,Ward,Professional,24,20-29,16,1129.35,70.58,84.85,5.3,30-08-2020,13-10-2021,25.56,12,0,1,5,0,6,1,3,0,60.99,376.45,0,456.94,54.99,179.98,3,4,3,6,329.97,210.96,165.47,422.95,1,7,7,1,65.49,530.94,471.93,60.99
12569,paul45@example.org,Lisa,Ramirez,Student,21,20-29,4,1126.4,281.6,8.4,2.1,19-07-2014,13-10-2021,660.75,12,0,0,2,0,1,1,0,0,0,453.91,0,198.49,474,0,0,1,3,0,0,218.91,907.49,0,0,2,2,0,0,672.49,453.91,0
12633,millerdaniel@example.com,Angela,Anderson,Blue-Collar,21,20-29,14,1123.4,80.24,49.9,3.56,21-11-2018,24-10-2021,76.29,1,0,1,2,0,4,5,2,0,129.99,96.38,0,149.07,348.98,398.98,3,1,4,6,240.08,54.99,279.36,548.97,0,8,6,0,0,809.06,314.34,0
12634,zkelly@example.net,Catherine,Hernandez,Lawyer,35,30-39,6,1123.36,187.23,21.96,3.66,08-07-2014,18-09-2021,438.17,37,1,2,1,1,0,1,0,125.19,203.99,603.99,125.19,0,65,0,1,3,1,1,603.99,345.38,65,108.99,1,4,1,0,603.99,394.18,125.19,0
12638,sthomas@example.net,John,Cole,Doctor,49,40-49,14,1123.08,80.22,66.88,4.78,03-12-2014,13-07-2021,172.43,104,1,4,3,2,1,3,0,108.99,218.17,329.98,157.98,165.99,141.97,0,8,2,3,1,597.14,141.98,333.97,49.99,2,5,4,3,267.99,306.95,395.96,152.18
12667,chasekaren@example.org,Benjamin,Gutierrez,Home Maker,26,20-29,7,1121.43,160.2,31.08,4.44,12-05-2020,24-10-2021,75.71,1,0,1,0,0,2,1,3,0,80.99,0,0,357.52,35.99,646.93,0,4,0,3,0,442.16,0,679.27,1,2,3,1,56.99,349.18,502.27,212.99
12671,amymendoza@example.org,James,Hughes,Lawyer,38,30-39,19,1121.25,59.01,76.85,4.04,02-10-2020,16-09-2021,18.37,39,2,3,4,4,4,2,0,84.99,155.98,305.06,165.96,231.28,177.98,0,3,5,6,5,174.98,372.45,262.46,311.36,0,13,3,3,0,756.3,134.98,229.97
12712,potterkathryn@example.com,Kathryn,Allen,Clerical,34,30-39,9,1118.38,124.26,10.98,1.22,14-03-2014,17-07-2021,298,100,0,3,0,0,4,2,0,0,391.2,0,0,554.69,172.49,0,2,1,6,0,500,31.5,586.88,0,0,2,2,5,0,308.19,172.49,637.7
12768,kaylasmith@example.org,John,Taylor,Professional,26,20-29,13,1115.04,85.77,34.94,2.69,21-02-2021,24-10-2021,18.85,1,0,0,1,2,3,3,4,0,0,175,139.99,265,272.97,262.08,1,2,7,3,175,76.09,683.96,179.99,0,1,4,8,0,40,447.97,627.07
12782,hopkinscalvin@example.net,Christopher,Strickland,Clerical,38,30-39,9,1114.78,123.86,9.98,1.11,13-07-2014,25-07-2021,285.44,92,2,0,0,1,0,0,6,293,0,0,79,0,0,742.78,2,4,0,3,393.99,258,0,462.79,0,2,3,4,0,383.79,108,622.99
12830,krose@example.org,Steven,Robertson,Clerical,36,30-39,17,1112.11,65.42,79.86,4.7,01-03-2019,23-07-2021,51.47,94,1,3,1,5,4,0,3,61.24,128.48,124.99,408.7,302.72,0,85.98,2,5,3,7,127.23,350.21,141.98,492.69,0,4,7,6,0,330.46,481.95,299.7
12870,archerlauren@example.com,Susan,Cohen,Home Maker,40,40-49,13,1109.87,85.37,71.87,5.53,25-07-2020,06-08-2021,29,80,1,3,1,0,3,1,4,84.99,295.97,59.99,0,181.97,176.99,309.96,3,3,3,4,257.97,198.97,209.97,442.96,1,6,4,2,56.99,647.94,224.96,179.98
12883,thomas24@example.com,Ronald,Perkins,Clerical,45,40-49,26,1109.31,42.67,177.81,6.84,24-01-2019,12-06-2021,33.46,135,1,3,6,7,1,6,2,6.99,103.97,272.94,244.93,6.99,374.51,98.98,4,8,7,7,205.96,241.49,270.93,390.93,0,8,7,11,0,406.92,312.5,389.89
12887,gthomas@example.net,Crystal,Morris,Student,25,20-29,21,1108.98,52.81,97.83,4.66,15-07-2019,23-10-2021,39.57,2,1,4,3,2,2,2,7,80.99,244.66,167.18,154.98,79.99,94.23,286.95,4,6,7,4,227.66,360.14,362.21,158.97,5,5,5,6,274.97,195.96,207.85,430.2
12903,owensteven@example.org,Kristina,Velazquez,Home Maker,37,30-39,17,1108.26,65.19,76.86,4.52,28-05-2020,31-07-2021,25.24,86,3,2,4,1,3,4,0,167.18,124.99,258.17,68.99,220.97,267.96,0,2,0,3,12,140.98,0,229.97,737.31,2,2,5,8,120.19,203.98,310.95,473.14
12911,fnewton@example.net,Kyle,Lopez,Home Maker,43,40-49,9,1107.43,123.05,16.93,1.88,24-02-2015,24-06-2021,256.89,123,2,2,1,3,0,0,1,176.49,209.95,54.99,388,0,0,278,2,3,0,4,483,231.48,0,392.95,1,4,2,2,4.95,666,251.49,184.99
12914,debra55@example.com,Candace,Sosa,Blue-Collar,23,20-29,9,1107.34,123.04,32.94,3.66,08-04-2021,24-10-2021,22.11,1,1,0,0,3,2,2,1,319.09,0,0,209.59,241.48,102.19,234.99,0,5,1,3,0,311.78,103.99,691.57,0,5,0,4,0,666.17,0,441.17
12924,cindychavez@example.net,Anna,Turner,Manager,23,20-29,9,1106.97,123,15.97,1.77,27-05-2021,24-10-2021,16.67,1,1,1,4,2,0,0,1,164.99,53.99,500,102.99,0,0,285,1,0,4,4,53.99,0,500,552.98,0,1,3,5,0,285,156.98,664.99
12936,jessica86@example.net,Vanessa,Phillips,Blue-Collar,51,50 and above,19,1106.56,58.24,71.86,3.78,16-07-2018,22-06-2021,56.42,125,6,4,5,3,0,1,0,392.65,192.98,378.46,114.47,0,28,0,7,2,8,2,472.43,71.99,421.15,140.99,1,12,2,4,88.69,684.91,80.99,251.97
